"","precision","recall","F1s"
"BART_pointwise",0.993333333333333,1,0.996655518394649
"BART_simul_max",1,1,1
"BART_simul_se",1,1,1
"stepwise_backward",0.174083303689178,1,0.296543359644375
"stepwise_forward",0.0499999999999999,1,0.0952380952380951
"lasso",0.820464625244037,1,0.901379366417573
