"","precision","recall","F1s"
"BART_pointwise",0.230626873126873,1,0.374812021682702
"BART_simul_max",1,1,1
"BART_simul_se",0.946666666666667,1,0.972602739726028
"stepwise_backward",0.0172436779770206,1,0.0339027478869426
"stepwise_forward",0.01,1,0.0198019801980198
"lasso",0.9425,1,0.970398970398971
