"","precision","recall","F1s"
"BART_pointwise",0.591774324952241,0.851600000000001,0.698301204915785
"BART_simul_max",0.47,0.0252,0.0478352180936995
"BART_simul_se",0.97999062049062,0.3364,0.500867811729282
"stepwise_backward",NA,NA,NA
"stepwise_forward",NA,NA,NA
"lasso",0.413724327448317,1,0.585297033396975
