"","precision","recall","F1s"
"BART_pointwise",1,1,1
"BART_simul_max",1,1,1
"BART_simul_se",1,1,1
"stepwise_backward",0.607636363636363,1,0.755937570685365
"stepwise_forward",0.2,1,0.333333333333333
"lasso",0.929301587301587,1,0.963355437447551
