"","precision","recall","F1s"
"BART_pointwise",0.996,1,0.997995991983968
"BART_simul_max",1,1,1
"BART_simul_se",0.998,1,0.998998998998999
"stepwise_backward",0.629049062049061,1,0.772289891942023
"stepwise_forward",0.2,1,0.333333333333333
"lasso",0.944761904761905,1,0.971596474045054
