"","precision","recall","F1s"
"BART_pointwise",0.976934731934732,1,0.988332812564482
"BART_simul_max",1,0.924,0.960498960498961
"BART_simul_se",1,0.935,0.96640826873385
"stepwise_backward",0.312566338907544,1,0.476267491619044
"stepwise_forward",0.0999999999999998,1,0.181818181818181
"lasso",0.703039400920206,1,0.825629049498598
