"","precision","recall","F1s"
"BART_pointwise",0.373789438980408,0.4016,0.387195984747801
"BART_simul_max",0.04,8e-04,0.00156862745098039
"BART_simul_se",0.811701659451659,0.0955999999999999,0.171053756675539
"stepwise_backward",NA,NA,NA
"stepwise_forward",NA,NA,NA
"lasso",0.477010979523338,0.9798,0.641641728825918
