"","precision","recall","F1s"
"BART_pointwise",0.837123015873016,1,0.911341275069931
"BART_simul_max",1,1,1
"BART_simul_se",0.998333333333333,1,0.999165971643036
"stepwise_backward",0.181855763394126,1,0.307746121018798
"stepwise_forward",0.0499999999999999,1,0.0952380952380951
"lasso",0.788762279387279,1,0.881908444153307
