"","precision","recall","F1s"
"BART_pointwise",0.727731705171334,0.995,0.840633564091122
"BART_simul_max",0.978,0.379,0.546296241709653
"BART_simul_se",0.988603174603175,0.628,0.768083105865719
"stepwise_backward",0.0843987033962748,0.999,0.155647785858645
"stepwise_forward",0.0499999999999999,1,0.0952380952380951
"lasso",0.65576845877722,1,0.792101643561326
