"","precision","recall","F1s"
"BART_pointwise",0.966666666666667,1,0.983050847457627
"BART_simul_max",1,1,1
"BART_simul_se",1,1,1
"stepwise_backward",0.443452380952381,1,0.614432989690721
"stepwise_forward",0.0999999999999998,1,0.181818181818181
"lasso",0.962857142857143,1,0.981077147016012
