"","precision","recall","F1s"
"BART_pointwise",0.905031557093318,0.5205,0.660902837433623
"BART_simul_max",0.08,0.002,0.00390243902439024
"BART_simul_se",0.863333333333333,0.05525,0.103853760319332
"stepwise_backward",0.306021567686209,1,0.468631721340356
"stepwise_forward",0.2,1,0.333333333333333
"lasso",0.510431921735795,1,0.675875442501512
