"","precision","recall","F1s"
"BART_pointwise",0.845939060939061,1,0.916540614844259
"BART_simul_max",1,0.922000000000001,0.959417273673257
"BART_simul_se",1,0.944,0.97119341563786
"stepwise_backward",0.0842826904781805,1,0.155462576721594
"stepwise_forward",0.0499999999999999,1,0.0952380952380951
"lasso",0.628253566090279,1,0.771690084608659
