"","precision","recall","F1s"
"BART_pointwise",0.94,1,0.969072164948454
"BART_simul_max",1,1,1
"BART_simul_se",0.996666666666667,1,0.998330550918197
"stepwise_backward",0.427301587301587,1,0.598754448398576
"stepwise_forward",0.0999999999999998,1,0.181818181818181
"lasso",0.963,1,0.981151299032094
