"","precision","recall","F1s"
"BART_pointwise",0.255689754689755,1,0.407249885944842
"BART_simul_max",0.996666666666667,1,0.998330550918197
"BART_simul_se",0.97,1,0.984771573604061
"stepwise_backward",0.0171104140281073,1,0.0336451456835334
"stepwise_forward",0.01,1,0.0198019801980198
"lasso",0.905190476190476,1,0.950236196855708
