"","precision","recall","F1s"
"BART_pointwise",0.81,1,0.895027624309392
"BART_simul_max",0.985,1,0.992443324937028
"BART_simul_se",0.985,1,0.992443324937028
"stepwise_backward",0.296785714285714,1,0.457725144588268
"stepwise_forward",0.0499999999999999,1,0.0952380952380951
"lasso",0.995,1,0.99749373433584
