"","precision","recall","F1s"
"BART_pointwise",0.918571428571428,1,0.957557706626954
"BART_simul_max",1,1,1
"BART_simul_se",1,1,1
"stepwise_backward",0.171804194088066,1,0.293230208519213
"stepwise_forward",0.0499999999999999,1,0.0952380952380951
"lasso",0.803582711148501,1,0.891096045866162
