"","precision","recall","F1s"
"BART_pointwise",0.216331182905865,1,0.355710987182029
"BART_simul_max",0.99,0.55,0.707142857142857
"BART_simul_se",0.897345238095238,0.869999999999999,0.883461069535286
"stepwise_backward",NA,NA,NA
"stepwise_forward",NA,NA,NA
"lasso",0.778224920504332,1,0.875282886355698
