"","precision","recall","F1s"
"BART_pointwise",0.373754689063615,0.1984,0.259205881652668
"BART_simul_max",0.01,1e-04,0.000198019801980198
"BART_simul_se",0.664261904761905,0.0299,0.0572242032186809
"stepwise_backward",NA,NA,NA
"stepwise_forward",NA,NA,NA
"lasso",0.512505315075327,0.2282,0.315790127382293
