"","precision","recall","F1s"
"BART_pointwise",0.251535714285714,1,0.401963302228691
"BART_simul_max",0.995,1,0.99749373433584
"BART_simul_se",0.965,1,0.982188295165394
"stepwise_backward",0.0403607982803166,1,0.0775900021358584
"stepwise_forward",0.01,1,0.0198019801980198
"lasso",0.9725,1,0.986058301647655
